"subject" "activity" "NA"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 5 "standing"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 4 "sitting"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 6 "laying"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 1 "walking"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 3 "walkingdownstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
25 2 "walkingupstairs"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 5 "standing"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 4 "sitting"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 6 "laying"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 1 "walking"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 3 "walkingdownstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
26 2 "walkingupstairs"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 5 "standing"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 4 "sitting"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 6 "laying"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 1 "walking"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 3 "walkingdownstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
27 2 "walkingupstairs"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 5 "standing"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 4 "sitting"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
